Proje_ID,Bolge,Sehir,Proje_Tipi,Konut_Sayisi,Konut_Fiyati_TL,Toplam_Basvuru,Kura_Kazanma_Sansi_Yuzde,Pesinat_Orani_Yuzde,Pesinat_Tutari_TL,Vade_Ay,Baslangic_Taksiti_TL,Proje_Durumu
TOKI_2026_003489,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1269,1933000.0,44761,2.84,10,193000.0,240,7000.0,Tamamlandi
TOKI_2026_003490,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1375,1558000.0,42481,3.24,10,156000.0,240,6000.0,Insaat Halinde
TOKI_2026_003491,Ic Anadolu,Ankara,Orta Gelir Konut,2185,3217000.0,20220,10.81,20,643000.0,180,14000.0,Tamamlandi
TOKI_2026_003492,Marmara,Istanbul,Kentsel Donusum,1163,3227000.0,20716,5.61,20,645000.0,180,14000.0,Insaat Halinde
TOKI_2026_003493,Dogu Anadolu,Van,Orta Gelir Konut,926,2053000.0,3302,28.04,20,411000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_003494,Marmara,Bursa,Sosyal Konut (Alt Gelir),140,1260000.0,3313,4.23,10,126000.0,240,5000.0,Tamamlandi
TOKI_2026_003495,Ic Anadolu,Kirikkale,Kentsel Donusum,817,1774000.0,2905,28.12,20,355000.0,180,8000.0,Insaat Halinde
TOKI_2026_003496,Akdeniz,Hatay,Kentsel Donusum,2741,2618000.0,12456,22.01,20,524000.0,180,12000.0,Planlama Asamasinda
TOKI_2026_003497,Marmara,Balikesir,Orta Gelir Konut,2645,2355000.0,20798,12.72,20,471000.0,180,10000.0,Tamamlandi
TOKI_2026_003498,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1163,1894000.0,34450,3.38,10,189000.0,240,7000.0,Planlama Asamasinda
TOKI_2026_003499,Marmara,Bursa,Kentsel Donusum,2136,2333000.0,17380,12.29,20,467000.0,180,10000.0,Insaat Halinde
TOKI_2026_003500,Marmara,Canakkale,Sosyal Konut (Alt Gelir),2491,1334000.0,20318,12.26,10,133000.0,240,5000.0,Insaat Halinde
TOKI_2026_003501,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),1093,1094000.0,4755,22.99,10,109000.0,240,4000.0,Insaat Halinde
TOKI_2026_003502,Marmara,Yalova,Kentsel Donusum,1679,2662000.0,11247,14.93,20,532000.0,180,12000.0,Insaat Halinde
TOKI_2026_003503,Dogu Anadolu,Erzurum,Sosyal Konut (Alt Gelir),1653,1006000.0,14372,11.5,10,101000.0,240,4000.0,Tamamlandi
TOKI_2026_003504,Ic Anadolu,Karaman,Sosyal Konut (Alt Gelir),586,1212000.0,3986,14.7,10,121000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_003505,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),648,1086000.0,3137,20.66,10,109000.0,240,4000.0,Insaat Halinde
TOKI_2026_003506,Karadeniz,Bayburt,Sosyal Konut (Alt Gelir),220,964000.0,1873,11.75,10,96000.0,240,4000.0,Tamamlandi
TOKI_2026_003507,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2949,1664000.0,33276,8.86,10,166000.0,240,6000.0,Tamamlandi
TOKI_2026_003508,Akdeniz,Adana,Sosyal Konut (Alt Gelir),145,1339000.0,692,20.95,10,134000.0,240,5000.0,Insaat Halinde
TOKI_2026_003509,Marmara,Edirne,Sosyal Konut (Alt Gelir),1116,1265000.0,13631,8.19,10,126000.0,240,5000.0,Insaat Halinde
TOKI_2026_003510,Karadeniz,Rize,Orta Gelir Konut,1444,1763000.0,5382,26.83,20,353000.0,180,8000.0,Tamamlandi
TOKI_2026_003511,Dogu Anadolu,Malatya,Sosyal Konut (Alt Gelir),2972,1276000.0,17221,17.26,10,128000.0,240,5000.0,Insaat Halinde
TOKI_2026_003512,Karadeniz,Karabuk,Orta Gelir Konut,1053,1848000.0,3291,32.0,20,370000.0,180,8000.0,Tamamlandi
TOKI_2026_003513,Akdeniz,Isparta,Sosyal Konut (Alt Gelir),1684,1386000.0,12356,13.63,10,139000.0,240,5000.0,Tamamlandi
TOKI_2026_003514,Akdeniz,Adana,Sosyal Konut (Alt Gelir),2770,1328000.0,13253,20.9,10,133000.0,240,5000.0,Tamamlandi
TOKI_2026_003515,Akdeniz,Adana,Sosyal Konut (Alt Gelir),1949,1210000.0,11754,16.58,10,121000.0,240,5000.0,Insaat Halinde
TOKI_2026_003516,Ic Anadolu,Konya,Orta Gelir Konut,1068,1970000.0,2514,42.48,20,394000.0,180,9000.0,Tamamlandi
TOKI_2026_003517,Güneydogu Anadolu,Gaziantep,Kentsel Donusum,2991,1869000.0,6192,48.3,20,374000.0,180,8000.0,Tamamlandi
TOKI_2026_003518,Akdeniz,Adana,Sosyal Konut (Alt Gelir),458,1369000.0,2773,16.52,10,137000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_003519,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1840,1791000.0,45180,4.07,10,179000.0,240,7000.0,Planlama Asamasinda
TOKI_2026_003520,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),2510,1151000.0,18965,13.23,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_003521,Marmara,Bursa,Sosyal Konut (Alt Gelir),279,1208000.0,4383,6.37,10,121000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_003522,Akdeniz,Burdur,Sosyal Konut (Alt Gelir),428,1324000.0,1646,26.0,10,132000.0,240,5000.0,Tamamlandi
TOKI_2026_003523,Güneydogu Anadolu,Siirt,Orta Gelir Konut,290,2007000.0,1151,25.2,20,401000.0,180,9000.0,Insaat Halinde
TOKI_2026_003524,Ege,Usak,Sosyal Konut (Alt Gelir),263,1503000.0,1977,13.3,10,150000.0,240,6000.0,Insaat Halinde
TOKI_2026_003525,Güneydogu Anadolu,Mardin,Sosyal Konut (Alt Gelir),2767,1234000.0,17708,15.63,10,123000.0,240,5000.0,Tamamlandi
TOKI_2026_003526,Ic Anadolu,Eskisehir,Kentsel Donusum,840,1776000.0,3328,25.24,20,355000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_003527,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),2019,1486000.0,31961,6.32,10,149000.0,240,6000.0,Tamamlandi
TOKI_2026_003528,Karadeniz,Ordu,Sosyal Konut (Alt Gelir),1855,1098000.0,14721,12.6,10,110000.0,240,4000.0,Tamamlandi
TOKI_2026_003529,Karadeniz,Bartin,Sosyal Konut (Alt Gelir),2790,1044000.0,11603,24.05,10,104000.0,240,4000.0,Insaat Halinde
TOKI_2026_003530,Karadeniz,Corum,Sosyal Konut (Alt Gelir),1294,1273000.0,10180,12.71,10,127000.0,240,5000.0,Insaat Halinde
TOKI_2026_003531,Dogu Anadolu,Hakkari,Sosyal Konut (Alt Gelir),147,1206000.0,1256,11.7,10,121000.0,240,5000.0,Insaat Halinde
TOKI_2026_003532,Marmara,Bursa,Sosyal Konut (Alt Gelir),308,1444000.0,4111,7.49,10,144000.0,240,5000.0,Tamamlandi
TOKI_2026_003533,Ic Anadolu,Konya,Orta Gelir Konut,1670,2090000.0,5000,33.4,20,418000.0,180,9000.0,Tamamlandi
TOKI_2026_003534,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1712,1169000.0,9839,17.4,10,117000.0,240,4000.0,Tamamlandi
TOKI_2026_003535,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),281,1411000.0,5589,5.03,10,141000.0,240,5000.0,Insaat Halinde
TOKI_2026_003536,Güneydogu Anadolu,Gaziantep,Orta Gelir Konut,2384,2017000.0,5388,44.25,20,403000.0,180,9000.0,Tamamlandi
TOKI_2026_003537,Ege,Izmir,Sosyal Konut (Alt Gelir),2303,1884000.0,50478,4.56,10,188000.0,240,7000.0,Tamamlandi
TOKI_2026_003538,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),1071,1345000.0,7006,15.29,10,134000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_003539,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1236,1987000.0,25509,4.85,10,199000.0,240,7000.0,Tamamlandi
TOKI_2026_003540,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),1851,1072000.0,13025,14.21,10,107000.0,240,4000.0,Tamamlandi
TOKI_2026_003541,Ege,Mugla,Sosyal Konut (Alt Gelir),2670,1363000.0,32146,8.31,10,136000.0,240,5000.0,Tamamlandi
TOKI_2026_003542,Dogu Anadolu,Ardahan,Orta Gelir Konut,167,1874000.0,828,20.17,20,375000.0,180,8000.0,Insaat Halinde
TOKI_2026_003543,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),559,1068000.0,2663,20.99,10,107000.0,240,4000.0,Insaat Halinde
TOKI_2026_003544,Ege,Izmir,Orta Gelir Konut,1312,3520000.0,12854,10.21,20,704000.0,180,16000.0,Tamamlandi
TOKI_2026_003545,Karadeniz,Sinop,Kentsel Donusum,736,2048000.0,3153,23.34,20,410000.0,180,9000.0,Insaat Halinde
TOKI_2026_003546,Karadeniz,Trabzon,Sosyal Konut (Alt Gelir),1228,1065000.0,6878,17.85,10,107000.0,240,4000.0,Insaat Halinde
TOKI_2026_003547,Güneydogu Anadolu,Mardin,Sosyal Konut (Alt Gelir),2827,972000.0,24576,11.5,10,97000.0,240,4000.0,Tamamlandi
TOKI_2026_003548,Ege,Mugla,Sosyal Konut (Alt Gelir),1202,1572000.0,12577,9.56,10,157000.0,240,6000.0,Tamamlandi
TOKI_2026_003549,Marmara,Istanbul,Kentsel Donusum,72,3347000.0,1201,6.0,20,669000.0,180,15000.0,Planlama Asamasinda
TOKI_2026_003550,Karadeniz,Tokat,Sosyal Konut (Alt Gelir),1604,1328000.0,9668,16.59,10,133000.0,240,5000.0,Insaat Halinde
TOKI_2026_003551,Ege,Afyonkarahisar,Sosyal Konut (Alt Gelir),1828,1216000.0,16115,11.34,10,122000.0,240,5000.0,Insaat Halinde
TOKI_2026_003552,Akdeniz,Adana,Sosyal Konut (Alt Gelir),704,1453000.0,3885,18.12,10,145000.0,240,5000.0,Tamamlandi
TOKI_2026_003553,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),200,1113000.0,1114,17.95,10,111000.0,240,4000.0,Tamamlandi
TOKI_2026_003554,Ic Anadolu,Kayseri,Orta Gelir Konut,2924,2186000.0,12889,22.69,20,437000.0,180,10000.0,Insaat Halinde
TOKI_2026_003555,Marmara,Kirklareli,Orta Gelir Konut,2137,2676000.0,17831,11.98,20,535000.0,180,12000.0,Tamamlandi
TOKI_2026_003556,Marmara,Istanbul,Sosyal Konut (Alt Gelir),95,1838000.0,2088,4.55,10,184000.0,240,7000.0,Insaat Halinde
TOKI_2026_003557,Marmara,Istanbul,Sosyal Konut (Alt Gelir),2679,1730000.0,63546,4.22,10,173000.0,240,6000.0,Insaat Halinde
TOKI_2026_003558,Dogu Anadolu,Bingol,Sosyal Konut (Alt Gelir),1766,897000.0,9719,18.17,10,90000.0,240,3000.0,Insaat Halinde
TOKI_2026_003559,Karadeniz,Tokat,Sosyal Konut (Alt Gelir),783,1185000.0,4083,19.18,10,119000.0,240,4000.0,Insaat Halinde
TOKI_2026_003560,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1158,972000.0,5569,20.79,10,97000.0,240,4000.0,Insaat Halinde
TOKI_2026_003561,Karadeniz,Trabzon,Kentsel Donusum,166,2197000.0,482,34.44,20,439000.0,180,10000.0,Insaat Halinde
TOKI_2026_003562,Ic Anadolu,Ankara,Kentsel Donusum,1789,3501000.0,11694,15.3,20,700000.0,180,16000.0,Insaat Halinde
TOKI_2026_003563,Dogu Anadolu,Van,Kentsel Donusum,1275,1890000.0,3743,34.06,20,378000.0,180,8000.0,Insaat Halinde
TOKI_2026_003564,Karadeniz,Samsun,Sosyal Konut (Alt Gelir),1963,1299000.0,11562,16.98,10,130000.0,240,5000.0,Insaat Halinde
TOKI_2026_003565,Ic Anadolu,Sivas,Sosyal Konut (Alt Gelir),814,959000.0,6951,11.71,10,96000.0,240,4000.0,Insaat Halinde
TOKI_2026_003566,Dogu Anadolu,Iğdir,Sosyal Konut (Alt Gelir),933,1241000.0,7712,12.1,10,124000.0,240,5000.0,Planlama Asamasinda
TOKI_2026_003567,Güneydogu Anadolu,Mardin,Orta Gelir Konut,2045,2033000.0,9604,21.29,20,407000.0,180,9000.0,Insaat Halinde
TOKI_2026_003568,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),1519,1329000.0,6419,23.66,10,133000.0,240,5000.0,Tamamlandi
TOKI_2026_003569,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1194,1136000.0,6509,18.34,10,114000.0,240,4000.0,Tamamlandi
TOKI_2026_003570,Ege,Izmir,Kentsel Donusum,1415,3288000.0,12820,11.04,20,658000.0,180,15000.0,Insaat Halinde
TOKI_2026_003571,Marmara,Sakarya,Sosyal Konut (Alt Gelir),1987,1576000.0,30698,6.47,10,158000.0,240,6000.0,Insaat Halinde
TOKI_2026_003572,Karadeniz,Giresun,Sosyal Konut (Alt Gelir),81,1259000.0,662,12.24,10,126000.0,240,5000.0,Insaat Halinde
TOKI_2026_003573,Ic Anadolu,Ankara,Kentsel Donusum,2223,3537000.0,19741,11.26,20,707000.0,180,16000.0,Insaat Halinde
TOKI_2026_003574,Ic Anadolu,Kayseri,Orta Gelir Konut,765,2027000.0,3698,20.69,20,405000.0,180,9000.0,Tamamlandi
TOKI_2026_003575,Akdeniz,Adana,Kentsel Donusum,998,2645000.0,4513,22.11,20,529000.0,180,12000.0,Insaat Halinde
TOKI_2026_003576,Karadeniz,Bayburt,Sosyal Konut (Alt Gelir),513,908000.0,4528,11.33,10,91000.0,240,3000.0,Insaat Halinde
TOKI_2026_003577,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1131,1936000.0,18762,6.03,10,194000.0,240,7000.0,Tamamlandi
TOKI_2026_003578,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),1653,1376000.0,21133,7.82,10,138000.0,240,5000.0,Tamamlandi
TOKI_2026_003579,Ic Anadolu,Konya,Orta Gelir Konut,1144,2034000.0,3897,29.36,20,407000.0,180,9000.0,Tamamlandi
TOKI_2026_003580,Karadeniz,Karabuk,Kentsel Donusum,2814,2136000.0,5785,48.64,20,427000.0,180,9000.0,Tamamlandi
TOKI_2026_003581,Güneydogu Anadolu,Siirt,Sosyal Konut (Alt Gelir),2866,1192000.0,14218,20.16,10,119000.0,240,4000.0,Tamamlandi
TOKI_2026_003582,Marmara,Canakkale,Sosyal Konut (Alt Gelir),1074,1561000.0,15042,7.14,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_003583,Karadeniz,Trabzon,Orta Gelir Konut,2252,1871000.0,7558,29.8,20,374000.0,180,8000.0,Insaat Halinde
TOKI_2026_003584,Marmara,Istanbul,Orta Gelir Konut,524,3438000.0,8276,6.33,20,688000.0,180,15000.0,Tamamlandi
TOKI_2026_003585,Ic Anadolu,Kayseri,Kentsel Donusum,2825,1879000.0,7755,36.43,20,376000.0,180,8000.0,Planlama Asamasinda
TOKI_2026_003586,Karadeniz,Karabuk,Sosyal Konut (Alt Gelir),2577,1082000.0,11170,23.07,10,108000.0,240,4000.0,Tamamlandi
TOKI_2026_003587,Akdeniz,Adana,Orta Gelir Konut,944,2553000.0,2426,38.91,20,511000.0,180,11000.0,Insaat Halinde
TOKI_2026_003588,Ege,Izmir,Sosyal Konut (Alt Gelir),981,1912000.0,23857,4.11,10,191000.0,240,7000.0,Tamamlandi
TOKI_2026_003589,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),721,1221000.0,17238,4.18,10,122000.0,240,5000.0,Insaat Halinde
TOKI_2026_003590,Ege,Afyonkarahisar,Orta Gelir Konut,2062,2449000.0,9363,22.02,20,490000.0,180,11000.0,Insaat Halinde
TOKI_2026_003591,Marmara,Kirklareli,Sosyal Konut (Alt Gelir),2372,1184000.0,27173,8.73,10,118000.0,240,4000.0,Insaat Halinde
TOKI_2026_003592,Marmara,Bursa,Kentsel Donusum,1394,2384000.0,9905,14.07,20,477000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_003593,Marmara,Bursa,Sosyal Konut (Alt Gelir),1758,1494000.0,40926,4.3,10,149000.0,240,6000.0,Tamamlandi
TOKI_2026_003594,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2699,1203000.0,23449,11.51,10,120000.0,240,5000.0,Tamamlandi
TOKI_2026_003595,Dogu Anadolu,Bitlis,Orta Gelir Konut,2261,1967000.0,11279,20.05,20,393000.0,180,9000.0,Planlama Asamasinda
TOKI_2026_003596,Karadeniz,Sinop,Sosyal Konut (Alt Gelir),2516,871000.0,16673,15.09,10,87000.0,240,3000.0,Insaat Halinde
TOKI_2026_003597,Marmara,Bilecik,Sosyal Konut (Alt Gelir),2615,1257000.0,39488,6.62,10,126000.0,240,5000.0,Insaat Halinde
TOKI_2026_003598,Marmara,Bursa,Sosyal Konut (Alt Gelir),2735,1364000.0,46417,5.89,10,136000.0,240,5000.0,Tamamlandi
TOKI_2026_003599,Dogu Anadolu,Ardahan,Orta Gelir Konut,1932,2044000.0,4693,41.17,20,409000.0,180,9000.0,Tamamlandi
TOKI_2026_003600,Dogu Anadolu,Bitlis,Sosyal Konut (Alt Gelir),1146,1293000.0,4773,24.01,10,129000.0,240,5000.0,Insaat Halinde
TOKI_2026_003601,Akdeniz,Osmaniye,Sosyal Konut (Alt Gelir),2389,1478000.0,11733,20.36,10,148000.0,240,6000.0,Insaat Halinde
TOKI_2026_003602,Marmara,Sakarya,Sosyal Konut (Alt Gelir),1437,1226000.0,11829,12.15,10,123000.0,240,5000.0,Tamamlandi
TOKI_2026_003603,Ege,Aydin,Sosyal Konut (Alt Gelir),1056,1129000.0,9595,11.01,10,113000.0,240,4000.0,Insaat Halinde
TOKI_2026_003604,Ic Anadolu,Ankara,Orta Gelir Konut,2745,3246000.0,38148,7.2,20,649000.0,180,14000.0,Insaat Halinde
TOKI_2026_003605,Ic Anadolu,Karaman,Orta Gelir Konut,1808,1734000.0,4256,42.48,20,347000.0,180,8000.0,Tamamlandi
TOKI_2026_003606,Dogu Anadolu,Malatya,Sosyal Konut (Alt Gelir),937,871000.0,6292,14.89,10,87000.0,240,3000.0,Tamamlandi
TOKI_2026_003607,Ic Anadolu,Ankara,Kentsel Donusum,129,3268000.0,1117,11.55,20,654000.0,180,15000.0,Tamamlandi
TOKI_2026_003608,Ic Anadolu,Konya,Sosyal Konut (Alt Gelir),1367,997000.0,9349,14.62,10,100000.0,240,4000.0,Insaat Halinde
TOKI_2026_003609,Dogu Anadolu,Malatya,Sosyal Konut (Alt Gelir),1755,1111000.0,7020,25.0,10,111000.0,240,4000.0,Insaat Halinde
TOKI_2026_003610,Ic Anadolu,Nigde,Sosyal Konut (Alt Gelir),1171,1162000.0,9135,12.82,10,116000.0,240,4000.0,Insaat Halinde
TOKI_2026_003611,Ege,Usak,Sosyal Konut (Alt Gelir),260,1503000.0,2322,11.2,10,150000.0,240,6000.0,Insaat Halinde
TOKI_2026_003612,Marmara,Istanbul,Sosyal Konut (Alt Gelir),1511,1709000.0,37023,4.08,10,171000.0,240,6000.0,Insaat Halinde
TOKI_2026_003613,Ic Anadolu,Yozgat,Sosyal Konut (Alt Gelir),1021,987000.0,8421,12.12,10,99000.0,240,4000.0,Insaat Halinde
TOKI_2026_003614,Güneydogu Anadolu,Sanliurfa,Sosyal Konut (Alt Gelir),2483,960000.0,10679,23.25,10,96000.0,240,4000.0,Insaat Halinde
TOKI_2026_003615,Karadeniz,Samsun,Sosyal Konut (Alt Gelir),102,1115000.0,903,11.3,10,112000.0,240,4000.0,Tamamlandi
TOKI_2026_003616,Karadeniz,Corum,Sosyal Konut (Alt Gelir),2417,1298000.0,18176,13.3,10,130000.0,240,5000.0,Insaat Halinde
TOKI_2026_003617,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2530,1679000.0,34451,7.34,10,168000.0,240,6000.0,Tamamlandi
TOKI_2026_003618,Ic Anadolu,Aksaray,Sosyal Konut (Alt Gelir),2624,1253000.0,21507,12.2,10,125000.0,240,5000.0,Insaat Halinde
TOKI_2026_003619,Akdeniz,Antalya,Sosyal Konut (Alt Gelir),1861,1563000.0,33924,5.49,10,156000.0,240,6000.0,Tamamlandi
TOKI_2026_003620,Karadeniz,Zonguldak,Sosyal Konut (Alt Gelir),2777,1129000.0,24450,11.36,10,113000.0,240,4000.0,Tamamlandi
TOKI_2026_003621,Dogu Anadolu,Erzincan,Sosyal Konut (Alt Gelir),812,1086000.0,3748,21.66,10,109000.0,240,4000.0,Insaat Halinde
TOKI_2026_003622,Güneydogu Anadolu,Siirt,Sosyal Konut (Alt Gelir),457,1133000.0,1768,25.85,10,113000.0,240,4000.0,Insaat Halinde
TOKI_2026_003623,Ic Anadolu,Kirsehir,Kentsel Donusum,1101,2153000.0,2462,44.72,20,431000.0,180,10000.0,Insaat Halinde
TOKI_2026_003624,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2158,1730000.0,24871,8.68,10,173000.0,240,6000.0,Tamamlandi
TOKI_2026_003625,Ic Anadolu,Kirikkale,Sosyal Konut (Alt Gelir),276,1148000.0,1662,16.61,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_003626,Marmara,Bursa,Sosyal Konut (Alt Gelir),2871,1584000.0,41787,6.87,10,158000.0,240,6000.0,Insaat Halinde
TOKI_2026_003627,Ege,Afyonkarahisar,Sosyal Konut (Alt Gelir),2662,1311000.0,42419,6.28,10,131000.0,240,5000.0,Tamamlandi
TOKI_2026_003628,Karadeniz,Sinop,Orta Gelir Konut,1519,1900000.0,4268,35.59,20,380000.0,180,8000.0,Tamamlandi
TOKI_2026_003629,Marmara,Istanbul,Sosyal Konut (Alt Gelir),273,1625000.0,10483,2.6,10,163000.0,240,6000.0,Insaat Halinde
TOKI_2026_003630,Akdeniz,Mersin,Kentsel Donusum,2276,2649000.0,9352,24.34,20,530000.0,180,12000.0,Tamamlandi
TOKI_2026_003631,Dogu Anadolu,Van,Sosyal Konut (Alt Gelir),1203,1154000.0,10512,11.44,10,115000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_003632,Marmara,Bursa,Orta Gelir Konut,387,2757000.0,3850,10.05,20,551000.0,180,12000.0,Insaat Halinde
TOKI_2026_003633,Ege,Manisa,Sosyal Konut (Alt Gelir),1176,1412000.0,15804,7.44,10,141000.0,240,5000.0,Tamamlandi
TOKI_2026_003634,Marmara,Bursa,Sosyal Konut (Alt Gelir),2637,1495000.0,55651,4.74,10,150000.0,240,6000.0,Planlama Asamasinda
TOKI_2026_003635,Güneydogu Anadolu,Sanliurfa,Kentsel Donusum,1237,1971000.0,5422,22.81,20,394000.0,180,9000.0,Tamamlandi
TOKI_2026_003636,Ege,Kutahya,Sosyal Konut (Alt Gelir),1985,1205000.0,30554,6.5,10,121000.0,240,5000.0,Insaat Halinde
TOKI_2026_003637,Karadeniz,Rize,Sosyal Konut (Alt Gelir),825,1062000.0,5523,14.94,10,106000.0,240,4000.0,Insaat Halinde
TOKI_2026_003638,Ege,Aydin,Sosyal Konut (Alt Gelir),2815,1520000.0,34190,8.23,10,152000.0,240,6000.0,Insaat Halinde
TOKI_2026_003639,Akdeniz,Hatay,Sosyal Konut (Alt Gelir),1497,1301000.0,11143,13.43,10,130000.0,240,5000.0,Insaat Halinde
TOKI_2026_003640,Marmara,Kocaeli,Sosyal Konut (Alt Gelir),2510,1163000.0,35506,7.07,10,116000.0,240,4000.0,Insaat Halinde
TOKI_2026_003641,Akdeniz,Mersin,Sosyal Konut (Alt Gelir),2369,1147000.0,14221,16.66,10,115000.0,240,4000.0,Tamamlandi
TOKI_2026_003642,Marmara,Bursa,Kentsel Donusum,2346,2580000.0,22784,10.3,20,516000.0,180,11000.0,Tamamlandi
TOKI_2026_003643,Güneydogu Anadolu,Gaziantep,Sosyal Konut (Alt Gelir),2396,1304000.0,14743,16.25,10,130000.0,240,5000.0,Insaat Halinde
TOKI_2026_003644,Karadeniz,Bartin,Sosyal Konut (Alt Gelir),2202,1134000.0,9532,23.1,10,113000.0,240,4000.0,Insaat Halinde
TOKI_2026_003645,Ic Anadolu,Ankara,Kentsel Donusum,2654,3477000.0,30570,8.68,20,695000.0,180,15000.0,Tamamlandi
TOKI_2026_003646,Karadeniz,Ordu,Sosyal Konut (Alt Gelir),593,904000.0,2810,21.1,10,90000.0,240,3000.0,Insaat Halinde
TOKI_2026_003647,Akdeniz,Hatay,Sosyal Konut (Alt Gelir),1652,1363000.0,11144,14.82,10,136000.0,240,5000.0,Tamamlandi
TOKI_2026_003648,Ic Anadolu,Karaman,Kentsel Donusum,1134,2076000.0,4099,27.67,20,415000.0,180,9000.0,Tamamlandi
TOKI_2026_003649,Dogu Anadolu,Erzurum,Orta Gelir Konut,1134,1809000.0,2980,38.05,20,362000.0,180,8000.0,Tamamlandi
TOKI_2026_003650,Marmara,Istanbul,Sosyal Konut (Alt Gelir),601,1922000.0,18579,3.23,10,192000.0,240,7000.0,Insaat Halinde
TOKI_2026_003651,Karadeniz,Artvin,Sosyal Konut (Alt Gelir),355,974000.0,2859,12.42,10,97000.0,240,4000.0,Insaat Halinde
TOKI_2026_003652,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),2072,1864000.0,24789,8.36,10,186000.0,240,7000.0,Tamamlandi
TOKI_2026_003653,Güneydogu Anadolu,Mardin,Sosyal Konut (Alt Gelir),2257,1298000.0,15873,14.22,10,130000.0,240,5000.0,Tamamlandi
TOKI_2026_003654,Dogu Anadolu,Elazig,Sosyal Konut (Alt Gelir),292,947000.0,1457,20.04,10,95000.0,240,4000.0,Insaat Halinde
TOKI_2026_003655,Akdeniz,Adana,Sosyal Konut (Alt Gelir),1891,1534000.0,12432,15.21,10,153000.0,240,6000.0,Tamamlandi
TOKI_2026_003656,Akdeniz,Kahramanmaras,Sosyal Konut (Alt Gelir),1982,1340000.0,17503,11.32,10,134000.0,240,5000.0,Insaat Halinde
TOKI_2026_003657,Marmara,Istanbul,Orta Gelir Konut,2735,3205000.0,43729,6.25,20,641000.0,180,14000.0,Tamamlandi
TOKI_2026_003658,Karadeniz,Gumushane,Sosyal Konut (Alt Gelir),260,920000.0,2288,11.36,10,92000.0,240,3000.0,Insaat Halinde
TOKI_2026_003659,Dogu Anadolu,Agri,Sosyal Konut (Alt Gelir),1024,961000.0,7983,12.83,10,96000.0,240,4000.0,Planlama Asamasinda
TOKI_2026_003660,Ic Anadolu,Ankara,Sosyal Konut (Alt Gelir),1331,1889000.0,29915,4.45,10,189000.0,240,7000.0,Tamamlandi
TOKI_2026_003661,Ege,Izmir,Orta Gelir Konut,1720,3417000.0,21693,7.93,20,683000.0,180,15000.0,Insaat Halinde
TOKI_2026_003662,Marmara,Yalova,Orta Gelir Konut,427,2565000.0,3338,12.79,20,513000.0,180,11000.0,Planlama Asamasinda
TOKI_2026_003663,Ege,Izmir,Sosyal Konut (Alt Gelir),774,1975000.0,13051,5.93,10,198000.0,240,7000.0,Insaat Halinde
TOKI_2026_003664,Ege,Izmir,Orta Gelir Konut,2614,3218000.0,30856,8.47,20,644000.0,180,14000.0,Insaat Halinde
TOKI_2026_003665,Ic Anadolu,Konya,Kentsel Donusum,1186,1812000.0,5642,21.02,20,362000.0,180,8000.0,Tamamlandi
TOKI_2026_003666,Dogu Anadolu,Hakkari,Sosyal Konut (Alt Gelir),1153,1117000.0,4990,23.11,10,112000.0,240,4000.0,Tamamlandi
TOKI_2026_003667,Ic Anadolu,Eskisehir,Sosyal Konut (Alt Gelir),690,1058000.0,3270,21.1,10,106000.0,240,4000.0,Tamamlandi
